GeneID,id
4907,2419
5883,2420
2165,2421
8440,2422
23022,2423
9627,2424
4703,2425
9882,2426
6772,2427
3654,2428
567,2429
3105,2430
100528062,2431
104,2432
10969,2433
102724631,2434
58533,2435
27236,2436
1808,2437
2803,2438
55148,2439
89796,2440
84902,2441
6155,2442
23155,2443
3843,2444
9265,2445
64434,2446
23503,2447
6776,2448
10062,2449
527,2450
4174,2451
116447,2452
5928,2453
910,2454
79695,2455
8518,2456
2243,2457
3875,2458
5711,2459
58490,2460
8243,2461
7411,2462
25886,2463
9610,2464
5080,2465
6658,2466
57178,2467
202051,2468
11043,2469
11346,2470
4839,2471
6915,2472
1131,2473
51651,2474
55633,2475
4702,2476
10422,2477
25809,2478
25941,2479
3945,2480
5208,2481
84271,2482
54487,2483
5591,2484
55743,2485
114088,2486
80139,2487
30835,2488
9294,2489
53,2490
10008,2491
4100,2492
10283,2493
7135,2494
9033,2495
23037,2496
1501,2497
23522,2498
221074,2499
6119,2500
84296,2501
9328,2502
140735,2503
26269,2504
4437,2505
25898,2506
55311,2507
163033,2508
3980,2509
